ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-1408910,Severe,2020-08-03T09:38:15Z,NH,Hampton,Rockingham,85,10,Mostly Cloudy,Day,Accident on I-95 Blue Star Memorial Hwy Southbound at Exit 2 NH-101 Exeter-Hampton Expy.,0,42.963573,-70.8592,FALSE,FALSE,FALSE,FALSE,FALSE
A-2724888,Severe,2018-07-26T14:41:05Z,MI,Novi,Oakland,81,10,Scattered Clouds,Day,Left hand shoulder blocked due to accident on I-96 Westbound at Exit 162 Novi Rd.,0,42.487061,-83.47573100000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-2182027,Severe,2019-04-22T00:27:21Z,CA,Newhall,Los Angeles,55,10,Fair,Night,Accident on I-5 Northbound before CA-14 .,0,34.33477,-118.509285,FALSE,FALSE,FALSE,FALSE,FALSE
A-2374854,Severe,2018-12-02T05:10:07Z,CA,Los Angeles,Los Angeles,53.1,10,Clear,Night,Exit ramp from I-10 Westbound at Exits 14B 15A to San Pedro Street both ways lane blocked due to accident.,0.6800000071525574,34.028145,-118.252739,FALSE,FALSE,FALSE,FALSE,FALSE
A-1650905,Severe,2020-02-15T12:53:08Z,CO,Denver,Denver,37,10,Mostly Cloudy,Day,Right lane blocked due to accident on I-25 Northbound at Exits 209A 209Ab 209B US-6.,0,39.72559,-105.016876,FALSE,FALSE,FALSE,FALSE,FALSE
A-2454945,Severe,2018-11-14T09:26:53Z,MI,Detroit,Wayne,26.1,10,Clear,Day,Right hand shoulder blocked due to accident on I-94 Westbound at Exit 220B Conner St.,0,42.39658,-82.98781600000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-3958235,Severe,2022-06-17T02:15:00Z,WA,Pasco,Franklin,62,10,Cloudy,Night,Collision on I-182 eastbound at milepost 14 near 4th Ave in Pasco beginning at 2:15 am on June 17 2022. The highway is closed eastbound until further notice. Detours are available via local roads.,0.785,46.2503922,-119.0912497,FALSE,FALSE,FALSE,TRUE,FALSE
A-7726044,Severe,2019-05-21T15:31:33Z,CA,Ventura,Ventura,65,10,Fair / Windy,Day,Closed at Shell Rd - Road closed due to accident.,0.16699999999999998,34.31282,-119.295855,FALSE,FALSE,FALSE,FALSE,FALSE
A-1590589,Severe,2020-01-14T18:09:26Z,IN,Indianapolis,Marion,37,7,Fair,Night,Right lane blocked due to accident on I-74 Westbound at I-465.,0,39.73325300000001,-86.043983,FALSE,FALSE,FALSE,FALSE,FALSE
A-3349458,Severe,2017-08-01T08:25:22Z,KS,Mission,Johnson,NA,NA,NA,Day,Accident on I-35 Northbound at I-635.,0,39.041351,-94.672745,FALSE,FALSE,FALSE,TRUE,FALSE
A-3346045,Severe,2017-07-28T13:37:07Z,KY,Louisville,Jefferson,82,10,Mostly Cloudy,Day,Accident on I-264 Westbound at Exit 9 KY-1865 Taylor Blvd.,0,38.188774,-85.783417,FALSE,FALSE,FALSE,FALSE,FALSE
A-920735,Severe,2021-08-28T12:19:39Z,MI,Detroit,Wayne,87,10,Fair,Day,Two lanes blocked due to accident on I-75 Northbound at Exit 45 / Springwells St.,0,42.301792,-83.11837,FALSE,FALSE,FALSE,FALSE,FALSE
A-7026952,Severe,2020-05-13T18:39:29Z,TX,Dallas,Dallas,84,10,Fair,Day,At Hillcrest Rd/Exit 20 - Accident. Three lanes blocked.,0,32.92455,-96.78246,FALSE,FALSE,FALSE,FALSE,FALSE
A-2924957,Severe,2018-03-03T15:42:09Z,CA,Patterson,Stanislaus,52,10,Overcast,Day,Accident on I-5 Southbound at Exit 441 Ingram Creek Rd.,0,37.533443,-121.259377,FALSE,FALSE,FALSE,FALSE,FALSE
A-1937256,Severe,2019-08-28T14:43:45Z,CT,New London,New London,71,3,Light Rain,Day,2 left lane closed due to accident on I-95 Northbound at Exit 83.,0,41.36578400000001,-72.108467,FALSE,FALSE,FALSE,FALSE,FALSE
A-909025,Severe,2021-09-08T16:06:41Z,OH,Cleveland,Cuyahoga,78,10,Fair,Day,Right lane blocked due to accident on I-490 Southbound at I-77 Exit 161B.,0,41.4799,-81.662231,FALSE,FALSE,FALSE,FALSE,FALSE
A-7478708,Severe,2018-12-07T18:46:45Z,OR,Salem,Polk,35.1,10,Overcast,Night,Closed at OR-51/Independence Hwy/55th Ave NW - Road closed due to accident.,0.27,44.932418,-123.136607,FALSE,FALSE,TRUE,FALSE,FALSE
A-3044599,Severe,2018-01-04T13:35:55Z,RI,East Providence,Providence,27,0.2,Heavy Snow,Day,Right lane blocked due to accident on I-195 Eastbound at Exit 6 RI-103 Warren Ave.,0,41.814609999999995,-71.370094,FALSE,FALSE,FALSE,FALSE,FALSE
A-7450374,Severe,2019-02-20T16:15:41Z,IL,Hickory Hills,Cook,36,10,Overcast,Day,At US-12/US-20/95th St - Accident. Right lane blocked.,0.631,41.72135,-87.80804,FALSE,FALSE,FALSE,TRUE,FALSE
A-2880129,Severe,2018-04-11T17:59:11Z,CA,Redlands,San Bernardino,80.6,7,Partly Cloudy,Day,Accident on I-10 Westbound before Exit 75 Mountain View Ave.,0,34.066722999999996,-117.242836,FALSE,FALSE,FALSE,FALSE,FALSE
A-473987,Severe,2017-06-20T18:02:12Z,MI,Grand Rapids,Kent,60.1,10,Mostly Cloudy,Day,Right lane blocked and right hand shoulder blocked due to accident on I-96 Westbound at Exits 43A 43B 28th St.,0,42.91288,-85.53647600000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-579854,Severe,2022-06-29T12:42:35Z,SC,Ladson,Charleston,81,10,Light Rain with Thunder,Day,Right lane blocked due to crash on I-26 Westbound at Exit 205A / US-78 University Blvd.,0,32.978508000000005,-80.077095,FALSE,FALSE,FALSE,FALSE,FALSE
A-3262986,Severe,2017-10-23T06:14:28Z,CO,Denver,Adams,59,30,Mostly Cloudy,Night,Accident on entry ramp to I-25 Southbound from W 120th Ave.,1.4800000190734863,39.912304,-104.990761,FALSE,FALSE,FALSE,FALSE,FALSE
A-210866,Severe,2016-10-07T14:34:23Z,NY,Nyack,Rockland,72,10,Clear,Day,Accident on I-87 I-287 Northbound at Exit 10 US-9W.,0,41.079632,-73.921959,FALSE,FALSE,FALSE,FALSE,FALSE
A-2053815,Severe,2019-06-15T10:45:05Z,CA,Sacramento,Sacramento,68,10,Partly Cloudy,Day,Accident on entry ramp to I-80 Eastbound from Greenback Ln Westbound.,1.850000023841858,38.68307100000001,-121.335152,FALSE,FALSE,FALSE,FALSE,FALSE
A-3619305,Severe,2017-06-01T01:11:31Z,IL,Oswego,Kendall,54,10,Clear,Night,Closed at IL-126 - Road closed due to accident.,4.055,41.67192,-88.37756999999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-344419,Severe,2017-02-19T04:21:52Z,CA,Los Angeles,Los Angeles,51.1,9,Mostly Cloudy,Night,#3 &amp; #4 lane blocked due to accident on I-405 Northbound at Exits 49 49B Howard Hughes Pkwy. SigAlert issued.,0.01,33.975516999999996,-118.385193,FALSE,FALSE,FALSE,FALSE,FALSE
A-3418014,Severe,2016-03-23T03:51:29Z,CA,Riverside,Riverside,51.1,10,Clear,Night,At Box Springs Rd - Accident.,0.361,33.94692,-117.29912,FALSE,FALSE,FALSE,FALSE,FALSE
A-90940,Severe,2016-08-19T11:15:47Z,CA,San Diego,San Diego,73.9,10,Partly Cloudy,Day,Accident on I-805 Southbound at Exits 11A 11B 43rd St.,0,32.690265999999994,-117.094673,FALSE,FALSE,FALSE,FALSE,FALSE
A-132294,Severe,2016-09-27T06:06:23Z,FL,North Port,Sarasota,75.2,10,Clear,Night,Accident on I-75 Southbound before Exit 182 Sumter Blvd.,0,27.099121000000004,-82.203346,FALSE,FALSE,FALSE,FALSE,FALSE
A-1676386,Severe,2020-01-02T12:59:24Z,CO,Monument,El Paso,40,10,Fair,Day,Left hand shoulder blocked and left lane blocked due to accident on I-25 Southbound between Exit 163 County Line Rd and Exit 161 CO-105.,4.53000020980835,39.089294,-104.862061,FALSE,FALSE,FALSE,FALSE,FALSE
A-2698113,Severe,2018-07-11T18:36:28Z,FL,Fort Lauderdale,Broward,84.9,10,Thunderstorm,Day,Lane blocked on entry ramp due to accident on I-595 Eastbound at I-75.,0,26.118498,-80.34921999999997,FALSE,FALSE,FALSE,FALSE,FALSE
A-7291895,Severe,2019-12-28T11:20:04Z,FL,Miami,Miami-Dade,78,8,Light Rain,Day,Ramp closed to I-395 Eastbound and NE 2nd Ave - Road closed due to accident.,0.532,25.78084,-80.19989,FALSE,FALSE,FALSE,TRUE,FALSE
A-814094,Severe,2021-11-18T07:01:26Z,CA,Baldwin Park,Los Angeles,54,3,Cloudy,Day,HOV lane blocked due to accident on I-10 Westbound near I-605 .,0,34.065371999999996,-117.998856,FALSE,FALSE,FALSE,FALSE,FALSE
A-3019163,Severe,2018-02-19T08:42:11Z,CT,West Haven,New Haven,39,10,Clear,Day,Gore point obstructed due to accident on I-95 Southbound at Exit 43 CT-122 1st Ave.,0,41.283787,-72.95063,FALSE,FALSE,FALSE,FALSE,FALSE
A-1824710,Severe,2019-11-15T17:40:16Z,OR,Tualatin,Washington,55,10,Mostly Cloudy,Night,Right lane blocked due to accident on I-5 Northbound after Nyberg Rd.,0,45.383167,-122.752121,FALSE,FALSE,FALSE,FALSE,FALSE
A-1377561,Severe,2020-07-05T09:31:34Z,TX,Lewisville,Denton,83,10,Light Rain,Day,Lane blocked due to accident on I-35E Northbound at Round Grove Rd.,0,33.007191,-96.972336,FALSE,FALSE,FALSE,TRUE,FALSE
A-1941495,Severe,2019-08-29T15:36:53Z,WA,Bellevue,King,78,10,Partly Cloudy,Day,Left lane blocked due to accident on I-405 Southbound around WA-520.,0,47.631100000000004,-122.187721,FALSE,FALSE,FALSE,FALSE,FALSE
A-7512022,Severe,2018-10-01T10:24:58Z,NM,Bernalillo,Sandoval,75.2,10,Mostly Cloudy,Day,At NM-473/Exit 240 - Accident. Roadway reduced to 1 lane.,0.6679999999999999,35.29989000000001,-106.54004,FALSE,FALSE,FALSE,FALSE,FALSE
A-10811,Severe,2017-01-11T19:24:20Z,CA,Sacramento,Sacramento,48.2,10,Clear,Night,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 96 Madison Ave.,0.01,38.674793,-121.344917,FALSE,FALSE,FALSE,FALSE,FALSE
A-7720339,Severe,2019-05-09T14:23:02Z,AR,Warren,Bradley,74,10,Cloudy,Day,At Hermitage - Accident. Blocked ahead.,0,33.596489,-92.143359,FALSE,FALSE,FALSE,FALSE,FALSE
A-489416,Severe,2017-07-02T16:40:11Z,TX,Dallas,Dallas,93.9,10,Scattered Clouds,Day,HOV lane blocked due to accident on I-635 Westbound at Miller Rd.,0,32.894493,-96.711494,FALSE,FALSE,FALSE,FALSE,FALSE
A-1837186,Severe,2019-11-21T10:26:26Z,CA,North Hills,Los Angeles,62,10,Fair,Day,#3 and #4 lane blocked due to accident on I-405 Northbound at Exit 69 Nordhoff St.,0,34.235588,-118.472961,FALSE,FALSE,FALSE,FALSE,TRUE
A-1019030,Severe,2021-06-03T04:30:54Z,FL,West Palm Beach,Palm Beach,79,10,Mostly Cloudy,Night,Three lanes blocked due to accident on I-95 Southbound at Exit 76 FL-708 Blue Heron Blvd.,0,26.783161,-80.09902199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-2544927,Severe,2018-10-26T14:15:34Z,MA,Hopkinton,Middlesex,48,10,Clear,Day,Accident on I-90 Westbound at Exit 11A I-495.,0,42.266582,-71.564514,FALSE,FALSE,FALSE,FALSE,FALSE
A-500073,Severe,2017-07-22T11:59:29Z,GA,Stockbridge,Henry,86,8,Partly Cloudy,Day,Three lanes blocked due to accident on I-75 Southbound at Exit 228 GA-138.,0,33.546902,-84.278488,FALSE,FALSE,FALSE,FALSE,FALSE
A-775448,Severe,2021-12-16T07:56:35Z,FL,Melbourne,Brevard,72,10,Fair,Day,Two lanes blocked due to accident on I-95 Northbound after Exit 183 FL-518 Eau Gallie Blvd.,0,28.14385,-80.705811,FALSE,FALSE,FALSE,FALSE,FALSE
A-634866,Severe,2022-04-28T08:56:56Z,CA,San Leandro,Alameda,54,10,Fair,Day,#1 lane blocked due to crash on I-238 Northbound before Exit 16 I-880.,0,37.687721,-122.133568,FALSE,FALSE,FALSE,FALSE,FALSE
A-561889,Severe,2022-07-19T08:29:14Z,MO,Saint Louis,St. Louis County,80,10,Fair,Day,Right lane blocked due to crash on I-55 Southbound before Exit 195 Butler Hill Rd.,0,38.485195,-90.355911,FALSE,FALSE,FALSE,FALSE,FALSE
A-663725,Severe,2022-04-01T15:56:11Z,NV,Mesquite,Clark,74,10,Fair,Day,Right lane blocked due to crash on I-15 Northbound from Exit 112 NV-170 to Exit 118 Lower Flat Top Dr.,9.399999618530272,36.782463,-114.138374,FALSE,FALSE,FALSE,FALSE,FALSE
A-7752916,Severe,2019-07-01T02:41:35Z,VA,Vinton,Bedford County,72,10,Fair,Night,Closed at Aftons Meadow Rd - Road closed due to accident.,0.009,37.254584,-79.715577,FALSE,FALSE,FALSE,FALSE,FALSE
A-1631883,Severe,2020-02-06T17:35:00Z,CT,Hartford,Hartford,35,3,Cloudy,Night,Left lane blocked due to accident on I-91 Southbound at Exits 29A 30 31 32A-32B I-84 Exits 49 50 50-51 51 52.,0,41.769218,-72.668541,FALSE,FALSE,FALSE,TRUE,FALSE
A-7096188,Severe,2020-06-18T07:49:11Z,MD,Millersville,Anne Arundel,64,2,Cloudy,Day,At Benfield Blvd/Exit 10 - Accident. Right lane blocked.,0,39.08914,-76.62509,FALSE,FALSE,FALSE,FALSE,FALSE
A-152840,Severe,2016-09-13T13:35:04Z,GA,Atlanta,DeKalb,82,10,Scattered Clouds,Day,Accident on I-20 Eastbound at Exit 61A Maynard Ter.,0,33.744759,-84.334259,FALSE,FALSE,FALSE,FALSE,FALSE
A-2234846,Severe,2019-03-22T07:27:39Z,CA,Richmond,Contra Costa,51.1,6,Light Rain,Day,Accident on I-580 Westbound at Exits 9 9A 9B Hoffman Blvd.,0,37.92728,-122.372948,FALSE,FALSE,FALSE,FALSE,FALSE
A-515317,Severe,2022-09-06T07:07:55Z,CA,Rancho Cucamonga,San Bernardino,76,10,Fair,Day,#3 lane blocked due to crash on I-15 Northbound before Exit 112 CA-66 Foothill Blvd.,0,34.110188,-117.527229,FALSE,FALSE,FALSE,FALSE,FALSE
A-1123593,Severe,2021-03-11T12:53:16Z,AZ,Phoenix,Maricopa,66,10,Partly Cloudy,Day,Lane blocked due to accident on I-10 Westbound from Exit 148 to Exit 146 16th St.,2.9100000858306885,33.462092999999996,-112.049942,FALSE,FALSE,FALSE,FALSE,FALSE
A-1205746,Severe,2021-01-04T06:57:43Z,FL,Miami,Miami-Dade,68,10,Cloudy,Night,Two lanes blocked due to accident on I-95 Southbound at Exits 8A 8B FL-932 103rd St.,0,25.867542,-80.208443,FALSE,FALSE,FALSE,FALSE,FALSE
A-3214775,Severe,2017-11-29T14:59:46Z,TX,Houston,Harris,77,10,Clear,Day,Two frontage lane blocked due to accident on I-610 Eastbound before Fannin St.,0,29.678764,-95.403236,FALSE,FALSE,FALSE,FALSE,TRUE
A-1089902,Severe,2021-04-08T07:08:16Z,FL,Miami,Miami-Dade,61,10,Partly Cloudy,Day,Left lane blocked due to accident on I-95 Southbound at Exits 12 12B 12C US-441.,0,25.927807,-80.20663499999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-2451947,Severe,2018-11-12T17:45:34Z,CA,Whittier,Los Angeles,64.4,10,Clear,Night,HOV lane blocked due to accident on I-605 Southbound at Exit 15 Esperanza Ave.,0,33.99345,-118.069351,FALSE,FALSE,FALSE,FALSE,FALSE
A-5256361,Severe,2022-01-24T20:09:00Z,PA,West Middlesex,Mercer,26,9,Cloudy,Night,Multi vehicle crash on I-80 eastbound between Exit 4A: I-376 EAST - NEW CASTLE and Exit 15: US 19 - MERCER. All lanes closed.,0.774,41.184529,-80.450416,FALSE,FALSE,FALSE,TRUE,FALSE
A-3394619,Severe,2017-08-22T07:25:47Z,CA,Los Alamitos,Orange,63.5,10,Partly Cloudy,Day,#1 lane blocked and right hand shoulder blocked due to accident on I-605 Southbound at Katella Ave.,0,33.803188,-118.081596,FALSE,FALSE,FALSE,FALSE,FALSE
A-1920136,Severe,2019-08-19T08:11:14Z,MD,Brandywine,Prince George's,79,10,Fair,Day,Lane blocked and left hand shoulder blocked due to accident on US-301 Northbound between Missouri Ave and Oak Barrel Ct.,1.7799999713897705,38.722698,-76.841278,FALSE,FALSE,FALSE,FALSE,FALSE
A-2680653,Severe,2018-06-30T15:28:09Z,CA,Glendale,Los Angeles,64.9,10,Clear,Day,Right hand shoulder blocked due to accident on I-5 Southbound at I-5 Exit 145A / Western Ave.,0,34.164318,-118.296928,FALSE,FALSE,FALSE,FALSE,FALSE
A-418230,Severe,2017-04-11T13:20:18Z,MI,Clarkston,Oakland,57,10,Mostly Cloudy,Day,Right hand shoulder blocked due to accident on I-75 Northbound at Sashabaw Rd.,0.01,42.735867,-83.379684,FALSE,FALSE,FALSE,FALSE,FALSE
A-2149768,Severe,2019-04-05T16:21:25Z,TN,Loudon,Loudon,66,10,Mostly Cloudy,Day,Accident on I-75 Northbound at Exit 76 TN-324 Sugarlimb Rd.,0,35.784088,-84.341927,FALSE,FALSE,FALSE,FALSE,FALSE
A-733310,Severe,2022-01-26T07:16:57Z,FL,Fort Pierce,St. Lucie,65,10,Cloudy,Day,Accident on I-95 Southbound at Exit 126 CR-712 Midway Rd.,0,27.373905,-80.410301,FALSE,FALSE,FALSE,FALSE,FALSE
A-49800,Severe,2016-07-19T11:45:51Z,CA,Riverside,Riverside,90,10,Clear,Day,#1 lane blocked and slow traffic due to accident on I-215 Northbound before Exit 30A CA-60.,0,33.954762,-117.305031,FALSE,FALSE,FALSE,FALSE,FALSE
A-2074720,Severe,2019-06-26T11:07:36Z,CA,Seal Beach,Orange,69,10,Cloudy,Day,#1 lane blocked due to accident on I-405 Southbound at Seal Beach Blvd.,0,33.77425,-118.078171,FALSE,FALSE,FALSE,FALSE,FALSE
A-5009509,Severe,2022-07-19T08:39:00Z,PA,Ickesburg,Perry,79,10,Fair,Day,Incident on PA-850 WB near MCMILLEN RD Road closed. Take alternate route.,0.7929999999999999,40.406332,-77.436759,FALSE,FALSE,FALSE,FALSE,FALSE
A-7466946,Severe,2019-01-21T15:06:53Z,UT,Mount Carmel,Kane,33.8,7,Overcast,Day,Closed between Canyon Overlook Trl and Mineral Springs Rd - Road closed due to accident.,1.692,37.235686,-112.862813,FALSE,FALSE,FALSE,FALSE,FALSE
A-1476186,Severe,2020-05-20T06:12:42Z,LA,Shreveport,Caddo,70,10,Cloudy,Night,Right lane blocked due to accident on I-220 Westbound before Exit 2 Lakeshore Dr.,0,32.506302000000005,-93.815651,FALSE,FALSE,FALSE,FALSE,FALSE
A-3117920,Severe,2017-12-09T10:07:05Z,NC,Garner,Wake,33.1,1.5,Light Drizzle,Day,Right lane blocked due to accident on I-40 Eastbound at Exit 306 US-70 Bus.,0,35.69453400000001,-78.574753,FALSE,FALSE,FALSE,FALSE,FALSE
A-1623187,Severe,2020-01-31T07:24:27Z,NM,Algodones,Sandoval,28,10,Partly Cloudy,Day,Left lane blocked and left hand shoulder blocked due to accident on I-25 Northbound after Exit 248 NM-315.,0,35.378777,-106.469223,FALSE,FALSE,FALSE,FALSE,FALSE
A-1846199,Severe,2019-11-26T04:14:28Z,TX,Dallas,Dallas,61,10,Fair,Night,Accident on I-35E Southbound at Camp Wisdom Rd.,0,32.662754,-96.822968,FALSE,FALSE,FALSE,FALSE,FALSE
A-3083461,Severe,2018-01-24T07:56:51Z,NC,Knightdale,Wake,37.4,10,Clear,Day,Accident on I-540 Westbound at Exits 26A 26B US-264.,0,35.767379999999996,-78.506424,FALSE,FALSE,FALSE,FALSE,FALSE
A-2732626,Severe,2018-07-30T07:21:36Z,WA,Seattle,King,66,10,Clear,Day,Left lane blocked due to accident on I-5 Southbound at Exit 176 175th St.,0,47.756004,-122.329689,FALSE,FALSE,FALSE,FALSE,FALSE
A-2550699,Severe,2018-10-29T14:38:29Z,FL,Rockledge,Brevard,79.5,10,Clear,Day,Accident on I-95 Northbound at Exit 195 Fiske Blvd.,0,28.292543,-80.74301899999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-476337,Severe,2017-06-13T06:28:37Z,NY,Albany,Albany,73,10,Mostly Cloudy,Day,Right hand shoulder blocked due to accident on I-90 Westbound at Exit 2 Washington Ave.,0,42.694115,-73.830246,FALSE,FALSE,FALSE,FALSE,FALSE
A-3472176,Severe,2016-11-19T11:42:06Z,IL,Union,Mchenry,35.1,10,Overcast,Day,Closed between Woodstock and Union - Road closed due to accident.,0.4370000000000001,42.2551,-88.50488,FALSE,FALSE,FALSE,FALSE,FALSE
A-1587087,Severe,2020-01-11T06:39:11Z,MO,Kansas City,Jackson,20,6,Cloudy,Night,Left lane closed due to accident on I-470 Westbound at Exit 2 Blue Ridge Blvd.,0,38.934452,-94.519485,FALSE,FALSE,FALSE,FALSE,FALSE
A-1129834,Severe,2021-03-05T07:32:14Z,TX,Round Rock,Travis,55,1,Fog,Day,Accident on I-35 Southbound at TX-45 Louis Henna Blvd.,0,30.480074,-97.673904,FALSE,FALSE,FALSE,TRUE,FALSE
A-3469780,Severe,2016-11-11T20:27:32Z,FL,Davenport,Polk,62.1,10,Clear,Night,At US-27/Exit 55 - Accident.,0.02,28.23193,-81.65016,FALSE,FALSE,FALSE,FALSE,FALSE
A-5711630,Severe,2021-04-24T16:10:00Z,NC,Winston-Salem,Davidson,54,2,Light Rain,NA,Incident on NC-109 NB near GUMTREE RD Road closed. Take alternate route.,0.331,36.021391153163805,-80.15855669937059,FALSE,FALSE,FALSE,FALSE,FALSE
A-662428,Severe,2022-04-04T06:57:03Z,CA,Sunol,Alameda,50,10,Fair,Day,#1 lane blocked due to crash on I-680 Southbound after Exit 20 Andrade Rd.,0,37.57601500000001,-121.88102,FALSE,FALSE,FALSE,TRUE,FALSE
A-563550,Severe,2022-07-18T07:01:39Z,AL,Madison,Madison,NA,NA,NA,Day,Lane blocked due to crash on I-565 Westbound near Exit 9 Wall Triana Hwy.,0,34.673747999999996,-86.7519,FALSE,FALSE,FALSE,FALSE,FALSE
A-1468181,Severe,2020-05-13T13:45:17Z,GA,Atlanta,Fulton,73,10,Fair,Day,Left lane blocked due to accident on I-285 Northbound at Exits 9 10A 10B I-20 Exits 51A 51B.,0,33.765484,-84.493042,FALSE,FALSE,FALSE,FALSE,FALSE
A-2420651,Severe,2018-12-29T11:15:14Z,GA,Atlanta,Fulton,53.1,8,Mostly Cloudy,Day,Right lane blocked due to accident on I-85 Northbound at Exit 77 GA-166 Langford Pkwy.,0,33.690228000000005,-84.402641,FALSE,FALSE,FALSE,FALSE,FALSE
A-630908,Severe,2022-05-02T20:59:37Z,TX,Fort Worth,Tarrant,80,10,Fair,Night,Lane blocked due to crash on I-20 Eastbound before I-35W.,0,32.666245,-97.323135,FALSE,FALSE,FALSE,FALSE,FALSE
A-2663958,Severe,2018-08-23T12:33:59Z,FL,Fort Lauderdale,Broward,80.1,10,Light Rain,Day,Two lanes blocked due to accident on I-95 Southbound before Exits 33 33B 62nd St.,0,26.203796,-80.143867,FALSE,FALSE,FALSE,FALSE,FALSE
A-3165225,Severe,2017-11-03T14:57:43Z,NY,Brooklyn,Kings,73,10,Clear,Day,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound near Exit 32B Union Ave.,0,40.715302,-73.951828,FALSE,FALSE,TRUE,FALSE,TRUE
A-2109538,Severe,2019-05-18T07:51:24Z,MI,Hamtramck,Wayne,48,6,Light Rain,Day,Right lane blocked and right hand shoulder blocked due to accident on I-75 Southbound at Caniff St.,0,42.398666,-83.069153,FALSE,FALSE,FALSE,FALSE,FALSE
A-1527913,Severe,2020-03-13T06:56:08Z,TX,Dallas,Dallas,68,8,T-Storm,Night,Accident on I-20 Westbound at Hampton Rd.,0,32.64513,-96.853203,FALSE,FALSE,FALSE,FALSE,FALSE
A-318130,Severe,2017-02-03T13:40:39Z,CA,Van Nuys,Los Angeles,55.9,3,Light Rain,Day,Right hand shoulder blocked due to accident on I-405 Southbound after Exit 64 Burbank Blvd.,0.01,34.172119,-118.467529,FALSE,FALSE,FALSE,FALSE,TRUE
A-72534,Severe,2016-11-16T10:40:56Z,CA,Norwalk,Los Angeles,68,6,Haze,Day,Right hand shoulder blocked due to accident on I-5 Southbound at Imperial Hwy.,0.01,33.917049,-118.07988,FALSE,FALSE,FALSE,FALSE,FALSE
A-2641348,Severe,2018-08-12T15:04:45Z,MN,Saint Paul,Washington,86,10,Clear,Day,Accident on I-694 Westbound at Exit 51 Century Ave.,0,45.034264,-92.984695,FALSE,FALSE,FALSE,FALSE,FALSE
A-2527449,Severe,2018-10-18T17:54:51Z,SC,Bowman,Orangeburg,66.9,10,Clear,Day,Accident on I-26 Eastbound at Exits 169A 169B I-95.,0,33.318512,-80.548149,FALSE,FALSE,FALSE,FALSE,FALSE
A-1403129,Severe,2020-07-28T12:20:47Z,AZ,Black Canyon City,Yavapai,NA,NA,NA,Day,Lane blocked due to accident on I-17 Northbound at Exit 252.,0,34.19566,-112.130875,FALSE,FALSE,FALSE,FALSE,FALSE
A-4113886,Severe,2022-08-09T06:42:51Z,CA,Visalia,Tulare,NA,NA,NA,Day,Incident on CA-63 SB near CA-201 Road closed. Take alternate route.,0.053,36.30205,-119.313844,FALSE,FALSE,FALSE,FALSE,FALSE
A-3581608,Severe,2017-03-20T08:22:33Z,GA,LaGrange,Troup,38.3,10,Scattered Clouds,Day,Closed between GA-219/Exit 13 and Kia Blvd - Road closed due to accident.,5.1789999999999985,32.98535,-85.035,FALSE,FALSE,FALSE,FALSE,FALSE
A-2509611,Severe,2018-10-11T20:09:07Z,NY,Rye,Westchester,69.1,2,Light Rain,Night,Accident on I-95 Northbound at Exits 20 21 US-1 Boston Post Rd.,0,40.987343,-73.680283,FALSE,FALSE,FALSE,FALSE,FALSE
A-7174391,Severe,2020-04-13T07:06:47Z,TN,Nashville,Davidson,54,10,Cloudy,Day,At I-65/Exit 86 - Accident. Right lane blocked.,0,36.1921,-86.77546,FALSE,FALSE,FALSE,FALSE,FALSE
A-2935157,Severe,2018-03-09T08:47:42Z,GA,Ellabell,Bryan,44.4,10,Clear,Day,Accident on I-16 Eastbound before Ogeechee River Bridge.,0,32.148808,-81.422668,FALSE,FALSE,FALSE,FALSE,FALSE
A-273300,Severe,2017-01-25T19:40:14Z,TX,Pinehurst,Montgomery,59,10,Clear,Night,Accident on TX-249 Westbound at Rollingwood St.,0.01,30.165715999999996,-95.673477,FALSE,FALSE,FALSE,FALSE,FALSE
A-2016566,Severe,2019-08-11T18:45:21Z,WA,Marysville,Snohomish,69,10,NA,Day,Left lane blocked due to accident on I-5 Southbound at Exit 202 116th St.,0,48.099659,-122.184807,FALSE,FALSE,FALSE,FALSE,FALSE
A-1220980,Severe,2020-12-21T09:56:06Z,CO,Denver,Denver,47,10,Mostly Cloudy,Day,Two lanes blocked due to accident on I-225 Southbound at I-25 .,0,39.631386,-104.902832,FALSE,FALSE,FALSE,FALSE,FALSE
A-1261094,Severe,2020-11-18T17:25:06Z,IL,Wilmington,Will,48,10,Fair,Night,Lane blocked due to accident on I-55 Barack Obama Presidential Expy Northbound at CR-44 River Rd.,0,41.354877,-88.191963,FALSE,FALSE,FALSE,FALSE,FALSE
A-94794,Severe,2016-09-02T15:46:56Z,CA,Los Angeles,Los Angeles,73,10,Clear,Day,#1 lane blocked due to accident on I-405 Southbound after Sunset Blvd.,0,34.07291,-118.466553,FALSE,FALSE,FALSE,FALSE,FALSE
